BRANCH_ID,BRANCH_NAME,CREATION_DATE,CREDIT_LIMIT,ACTIVATED,STATUS,STATUS_NAME,DELINQUENCY,LAST_STATEMENT_DATE,NAME,JOINING_FEE,ANNUAL_FEE,LEDGER_BALANCE,AVAILABLE_LIMIT,LAST_PAYMENT_AMOUNT,LAST_PAYMENT_DATE,TOTAL_HOLD,GENDER,DOB,ORGANIZATION,CUSTOMER_TYPE,RIM_NO,CLOSURE_DATE,OVERDUEAMOUNT,NO_OF_CYCLES,FIRST_REPLACED_CARD,SECOND_REPLACED_CARD,THIRD_REPLACED_CARD,Card account status 
2,Giza,2019-04-10,100000,A,NORM,Normal,0,2026-02-20,Travel Rewards Card,200,500,41759.42,58136.44,7594.56,2026-02-08,745.36,F,1970-01-29,CIB,Secondary,100064,,0.0,83,,,,NORM
9,Ismailia,2022-04-21,20000,A,NORM,Normal,0,2026-02-16,Classic Credit Card,200,500,13215.63,6644.03,5377.94,2026-02-08,1950.37,F,1966-06-27,Military,Secondary,100065,,0.0,47,MC-OLD,,,NORM
1,Cairo Main,2021-05-07,200000,A,30DD,30 Days Delinquent,30,2026-02-21,Platinum Credit Card,500,500,67954.95,131581.31,30400.59,2026-02-07,1573.1,F,1972-09-08,Cairo University,Secondary,100066,,61936.54,58,,VISA-OLD2,,30DD
1,Cairo Main,2021-05-07,200000,A,NEW,New,0,2026-02-18,World Elite Card,500,500,159791.42,39877.9,39294.85,2026-01-30,1889.4,F,1972-09-08,Cairo University,Secondary,100066,,0.0,58,,VISA-OLD2,,NEW
1,Cairo Main,2021-05-07,200000,A,NEW,New,0,2026-02-16,Titanium Credit Card,500,500,159481.96,40101.98,58718.24,2026-02-22,1659.74,F,1972-09-08,Cairo University,Secondary,100066,,0.0,58,,VISA-OLD2,,NEW
1,Cairo Main,2021-05-07,200000,A,NORM,Normal,0,2026-02-15,Cashback Card,500,500,30470.89,169514.46,28365.74,2026-02-07,1049.05,F,1972-09-08,Cairo University,Secondary,100066,,0.0,58,,VISA-OLD2,,NORM
7,Luxor,2022-08-10,5000,A,NORM,Normal,0,2026-02-24,Cashback Card,500,500,2166.44,2529.09,1159.71,2026-02-21,1300.89,M,1970-06-23,Edita Food Industries,Primary,100067,,0.0,43,,,,NORM
7,Luxor,2022-08-10,5000,A,90DA,90 Days Delinquent,90,2026-02-20,Business Credit Card,500,500,2702.94,2187.84,365.78,2026-02-20,1950.79,M,1970-06-23,Edita Food Industries,Primary,100067,,2572.8,43,,,,90DA
9,Ismailia,2021-09-21,10000,A,NORM,Normal,0,2026-02-28,Gold Credit Card,100,500,5269.16,4562.23,1068.09,2026-02-11,1526.32,M,1986-06-22,Freelancer,Primary,100068,,0.0,54,,,,NORM
10,Suez,2022-06-17,10000,A,SUSP,Profit Suspended,120,2026-02-24,Cashback Card,500,1000,2350.84,7619.37,1596.04,2026-02-27,801.79,M,1991-01-27,Edita Food Industries,Primary,100069,,5969.89,45,,,,SUSP
10,Suez,2022-06-17,10000,A,NORM,Normal,0,2026-02-21,Titanium Credit Card,500,1000,7638.68,2335.75,516.65,2026-02-22,1971.62,M,1991-01-27,Edita Food Industries,Primary,100069,,0.0,45,,,,NORM
10,Suez,2022-06-17,10000,A,NEW,New,0,2026-02-15,Platinum Credit Card,500,1000,1059.59,8917.57,681.83,2026-02-14,1476.61,M,1991-01-27,Edita Food Industries,Primary,100069,,0.0,45,,,,NEW
4,Mansoura,2019-01-06,75000,I,CLSC,Closed by Customer,0,2026-02-18,Platinum Credit Card,0,0,59007.24,15697.61,14149.93,2026-02-20,1371.25,F,1993-07-01,CIB,Primary,100070,2026-01-18,0.0,87,,,,CLSC
4,Mansoura,2019-01-06,75000,A,NORM,Normal,0,2026-02-19,Travel Rewards Card,0,0,65373.37,9594.91,12579.63,2026-02-24,702.33,F,1993-07-01,CIB,Primary,100070,,0.0,87,,,,NORM
6,Assiut,2019-08-20,20000,A,NORM,Normal,0,2026-03-01,Cashback Card,100,150,12208.26,7447.18,1799.38,2026-02-08,686.99,M,1979-04-27,Government,Primary,100071,,0.0,79,VISA-OLD,VISA-OLD2,,NORM
4,Mansoura,2024-07-16,15000,A,30DD,30 Days Delinquent,30,2026-02-27,Gold Credit Card,0,500,13610.89,1342.0,626.71,2026-02-21,927.99,F,1982-04-28,Elsewedy Capital,Primary,100072,,2282.6,19,,,,30DD
8,Zagazig,2024-08-03,30000,A,NORM,Normal,0,2026-02-22,Gold Credit Card,500,500,18539.07,11124.76,6755.37,2026-02-21,1240.88,M,1975-07-02,Amazon Egypt,Primary,100073,,0.0,19,MC-OLD,,,NORM
8,Zagazig,2024-08-03,30000,I,CLSB,Closed by Bank,0,2026-02-26,Platinum Credit Card,500,500,7414.27,22546.4,1280.13,2026-02-05,1313.64,M,1975-07-02,Amazon Egypt,Primary,100073,2026-02-22,0.0,19,MC-OLD,,,CLSB
10,Suez,2021-04-24,5000,A,NEW,New,0,2026-02-18,Cashback Card,0,1000,942.55,3622.98,276.98,2026-02-16,921.44,F,1973-04-09,Microsoft Egypt,Secondary,100074,,0.0,59,,,,NEW
10,Suez,2021-12-14,20000,A,NORM,Normal,0,2026-02-24,Cashback Card,100,0,9578.57,10001.18,4836.75,2026-02-16,687.89,M,1995-12-21,El Sewedy Electric,Primary,100075,,0.0,51,VISA-OLD,,,NORM
10,Suez,2021-12-14,20000,A,30DD,30 Days Delinquent,30,2026-02-18,Business Credit Card,100,0,8995.02,10757.02,2091.37,2026-02-11,684.44,M,1995-12-21,El Sewedy Electric,Primary,100075,,6578.09,51,VISA-OLD,,,30DD
10,Suez,2019-06-23,10000,A,NORM,Normal,0,2026-02-27,Gold Credit Card,100,1000,5635.17,4149.14,1753.8,2026-02-27,648.36,F,1976-05-13,Juhayna,Primary,100076,,0.0,81,,,,NORM
5,Tanta,2023-05-28,30000,A,NORM,Normal,0,2026-02-18,Gold Credit Card,100,500,17965.21,11573.21,2813.98,2026-02-17,1368.53,F,1996-12-28,Edita Food Industries,Primary,100077,,0.0,33,VISA-OLD,,,NORM
5,Tanta,2023-05-28,30000,A,30DD,30 Days Delinquent,30,2026-02-24,Platinum Credit Card,100,500,19003.94,10534.16,4894.35,2026-02-13,215.31,F,1996-12-28,Edita Food Industries,Primary,100077,,7812.88,33,VISA-OLD,,,30DD
5,Tanta,2019-05-22,100000,A,NORM,Normal,0,2026-02-25,Platinum Credit Card,200,0,15982.33,83892.58,25375.68,2026-02-25,1335.6,M,1984-01-26,IBM Egypt,Primary,100078,,0.0,82,MC-OLD,VISA-OLD2,,NORM
5,Tanta,2019-05-22,100000,I,CLSB,Closed by Bank,0,2026-02-24,Travel Rewards Card,200,0,29327.94,70460.47,12762.06,2026-02-05,1765.94,M,1984-01-26,IBM Egypt,Primary,100078,2026-01-12,0.0,82,MC-OLD,VISA-OLD2,,CLSB
6,Assiut,2020-06-25,10000,A,NORM,Normal,0,2026-02-26,Gold Credit Card,100,0,3455.31,6287.84,1533.49,2026-02-12,1567.07,M,1987-05-14,Freelancer,Primary,100079,,0.0,69,VISA-OLD,,,NORM
6,Assiut,2020-06-25,10000,A,NORM,Normal,0,2026-02-28,Cashback Card,100,0,677.73,9027.69,1271.69,2026-01-30,468.08,M,1987-05-14,Freelancer,Primary,100079,,0.0,69,VISA-OLD,,,NORM
6,Assiut,2020-06-25,10000,A,NEW,New,0,2026-02-22,Classic Credit Card,100,0,3530.62,6459.29,2768.84,2026-02-01,1195.43,M,1987-05-14,Freelancer,Primary,100079,,0.0,69,VISA-OLD,,,NEW
2,Giza,2024-01-11,15000,A,LOST,Lost,0,2026-02-20,Cashback Card,500,1000,5364.27,9388.69,1510.14,2026-02-27,1424.55,M,1970-07-13,Microsoft Egypt,Secondary,100080,,0.0,26,,,,LOST
10,Suez,2021-02-19,5000,A,60DA,60 Days Delinquent,60,2026-02-16,Gold Credit Card,200,0,3812.91,917.16,661.07,2026-02-24,1353.4,F,1978-04-22,IBM Egypt,Primary,100081,,2794.21,61,,,,60DA
7,Luxor,2020-02-17,10000,A,NORM,Normal,0,2026-02-22,Classic Credit Card,0,0,819.06,8800.65,2483.35,2026-02-20,1062.03,F,1972-05-17,Freelancer,Primary,100082,,0.0,73,,VISA-OLD2,,NORM
4,Mansoura,2024-03-20,20000,A,NEW,New,0,2026-02-27,Classic Credit Card,100,1000,18102.66,1743.05,3945.42,2026-02-17,1300.43,M,1963-01-29,Cairo University,Primary,100083,,0.0,23,,,,NEW
9,Ismailia,2019-12-16,10000,A,NORM,Normal,0,2026-02-20,Gold Credit Card,100,1000,2877.62,6714.42,1098.8,2026-02-16,1718.04,F,1971-03-30,Vodafone Egypt,Primary,100084,,0.0,75,,,,NORM
3,Alexandria,2022-09-21,150000,A,NORM,Normal,0,2026-02-22,Platinum Credit Card,0,500,12673.42,136965.4,11490.83,2026-02-25,942.76,M,1993-04-09,CIB,Secondary,100085,,0.0,41,,VISA-OLD2,,NORM
3,Alexandria,2022-09-21,150000,A,90DA,90 Days Delinquent,90,2026-02-26,Travel Rewards Card,0,500,54546.24,95220.48,32325.1,2026-02-26,585.61,M,1993-04-09,CIB,Secondary,100085,,54770.88,41,,VISA-OLD2,,90DA
5,Tanta,2018-05-08,5000,A,NORM,Normal,0,2026-02-27,Business Credit Card,500,0,997.5,3873.12,782.01,2026-01-31,1414.5,M,1980-07-18,Self Employed,Primary,100086,,0.0,95,,,,NORM
5,Tanta,2018-05-08,5000,A,30DD,30 Days Delinquent,30,2026-02-27,Gold Credit Card,500,0,805.84,3752.69,1329.9,2026-01-30,1371.35,M,1980-07-18,Self Employed,Primary,100086,,1431.28,95,,,,30DD
5,Tanta,2018-05-08,5000,I,CLSB,Closed by Bank,0,2026-02-26,World Elite Card,500,0,2988.48,1718.89,963.78,2026-02-13,641.39,M,1980-07-18,Self Employed,Primary,100086,2026-01-17,0.0,95,,,,CLSB
3,Alexandria,2024-07-25,150000,A,NORM,Normal,0,2026-02-15,Platinum Credit Card,0,0,92622.89,57319.76,27223.05,2026-02-07,779.65,M,1972-05-02,Edita Food Industries,Primary,100087,,0.0,19,,,,NORM
6,Assiut,2023-02-01,75000,A,SUSP,Profit Suspended,120,2026-02-24,Titanium Credit Card,200,300,19253.9,55713.98,11457.76,2026-02-01,1683.71,F,1997-02-11,Amazon Egypt,Secondary,100088,,20610.19,37,VISA-OLD,,,SUSP
6,Assiut,2023-02-01,75000,A,NORM,Normal,0,2026-02-14,World Elite Card,200,300,40882.72,33745.46,5143.23,2026-02-05,1237.11,F,1997-02-11,Amazon Egypt,Secondary,100088,,0.0,37,VISA-OLD,,,NORM
2,Giza,2018-12-16,10000,A,NORM,Normal,0,2026-02-27,Cashback Card,200,150,5233.89,4643.02,2360.54,2026-02-10,885.31,M,1997-04-23,Amazon Egypt,Primary,100089,,0.0,87,MC-OLD,VISA-OLD2,,NORM
6,Assiut,2019-05-16,75000,A,30DD,30 Days Delinquent,30,2026-02-25,Titanium Credit Card,0,300,26768.02,47989.96,12709.8,2026-02-17,1364.89,F,1990-01-20,IBM Egypt,Primary,100090,,34892.98,82,MC-OLD,VISA-OLD2,,30DD
6,Assiut,2019-05-16,75000,A,NORM,Normal,0,2026-02-27,Business Credit Card,0,300,27313.09,47540.9,8396.1,2026-02-01,392.99,F,1990-01-20,IBM Egypt,Primary,100090,,0.0,82,MC-OLD,VISA-OLD2,,NORM
6,Assiut,2019-05-16,75000,A,NORM,Normal,0,2026-03-01,Travel Rewards Card,0,300,17526.44,57468.38,2945.97,2026-02-23,1292.4,F,1990-01-20,IBM Egypt,Primary,100090,,0.0,82,MC-OLD,VISA-OLD2,,NORM
4,Mansoura,2023-05-30,20000,A,60DA,60 Days Delinquent,60,2026-02-23,Cashback Card,200,0,8935.6,10784.17,4468.66,2026-02-27,619.36,F,1966-12-10,CIB,Primary,100091,,6881.94,33,VISA-OLD,VISA-OLD2,,60DA
10,Suez,2024-03-30,5000,A,NORM,Normal,0,2026-02-17,Cashback Card,100,300,-209.73,4493.05,678.88,2026-02-12,793.2,F,1987-07-10,Military,Secondary,100092,,0.0,23,,,,NORM
10,Suez,2024-03-30,5000,A,NORM,Normal,0,2026-02-23,Platinum Credit Card,100,300,3590.33,1273.57,409.71,2026-02-09,1369.69,F,1987-07-10,Military,Secondary,100092,,0.0,23,,,,NORM
10,Suez,2024-03-30,5000,A,NORM,Normal,0,2026-02-25,Classic Credit Card,100,300,1326.92,3360.36,360.14,2026-02-11,847.93,F,1987-07-10,Military,Secondary,100092,,0.0,23,,,,NORM
3,Alexandria,2019-08-10,200000,A,NORM,Normal,0,2026-02-25,World Elite Card,500,500,-10622.76,188932.91,26784.43,2026-02-02,143.34,F,1999-01-07,Microsoft Egypt,Primary,100093,,0.0,79,,,,NORM
6,Assiut,2024-05-13,200000,I,CLSB,Closed by Bank,0,2026-02-17,World Elite Card,0,300,45850.14,154028.02,6033.0,2026-02-20,621.01,F,1994-11-05,National Bank of Egypt,Primary,100094,2026-02-26,0.0,21,VISA-OLD,VISA-OLD2,,CLSB
6,Assiut,2024-05-13,200000,A,NORM,Normal,0,2026-02-24,Travel Rewards Card,0,300,693.41,199038.88,21699.72,2026-02-11,472.09,F,1994-11-05,National Bank of Egypt,Primary,100094,,0.0,21,VISA-OLD,VISA-OLD2,,NORM
6,Assiut,2024-05-13,200000,A,NORM,Normal,0,2026-02-27,Business Credit Card,0,300,95536.38,104365.13,52889.03,2026-02-05,1344.24,F,1994-11-05,National Bank of Egypt,Primary,100094,,0.0,21,VISA-OLD,VISA-OLD2,,NORM
8,Zagazig,2021-01-23,20000,A,NORM,Normal,0,2026-02-16,Gold Credit Card,500,1000,13196.96,6484.45,5046.58,2026-02-21,475.12,F,1978-07-30,Government,Primary,100095,,0.0,62,VISA-OLD,VISA-OLD2,,NORM
1,Cairo Main,2020-04-17,30000,A,NEW,New,0,2026-02-14,Gold Credit Card,0,0,18028.28,11928.74,8913.21,2026-02-06,1476.56,F,1960-05-05,El Sewedy Electric,Primary,100096,,0.0,71,,,,NEW
1,Cairo Main,2020-04-17,30000,A,NEW,New,0,2026-02-20,Cashback Card,0,0,11674.48,18070.38,5832.14,2026-02-06,856.82,F,1960-05-05,El Sewedy Electric,Primary,100096,,0.0,71,,,,NEW
7,Luxor,2020-07-31,150000,A,NORM,Normal,0,2026-02-21,Platinum Credit Card,500,0,-8268.18,141555.03,31443.72,2026-02-26,199.45,F,1983-11-21,Ministry of Health,Secondary,100097,,0.0,67,,VISA-OLD2,,NORM
7,Luxor,2020-07-31,150000,A,NORM,Normal,0,2026-02-16,Travel Rewards Card,500,0,59637.55,90358.03,10864.99,2026-02-25,1121.26,F,1983-11-21,Ministry of Health,Secondary,100097,,0.0,67,,VISA-OLD2,,NORM
7,Luxor,2020-07-31,150000,I,CLSB,Closed by Bank,0,2026-02-19,Classic Credit Card,500,0,-10655.43,139017.46,8113.65,2026-02-11,917.56,F,1983-11-21,Ministry of Health,Secondary,100097,2026-02-23,0.0,67,,VISA-OLD2,,CLSB
7,Luxor,2022-07-15,75000,A,NORM,Normal,0,2026-02-27,Platinum Credit Card,500,300,-1127.0,73817.94,13999.86,2026-02-04,1597.1,M,1985-09-20,Juhayna,Primary,100098,,0.0,44,,,,NORM
7,Luxor,2022-06-29,150000,A,NORM,Normal,0,2026-02-14,Platinum Credit Card,100,0,25877.82,123940.5,6379.56,2026-02-09,790.86,M,1986-06-01,National Bank of Egypt,Primary,100099,,0.0,44,,,,NORM
6,Assiut,2019-08-28,20000,A,NORM,Normal,0,2026-02-16,Classic Credit Card,100,0,15276.75,4423.23,2991.1,2026-02-14,472.65,M,1992-08-17,CIB,Secondary,100100,,0.0,79,VISA-OLD,,,NORM
10,Suez,2024-07-01,100000,A,NORM,Normal,0,2026-02-16,Platinum Credit Card,500,0,61857.31,38084.53,22502.51,2026-02-04,1692.91,F,1994-01-31,Cairo University,Primary,100101,,0.0,20,,,,NORM
10,Suez,2024-07-01,100000,A,NORM,Normal,0,2026-02-17,Gold Credit Card,500,0,27209.42,72737.3,22947.37,2026-02-05,763.37,F,1994-01-31,Cairo University,Primary,100101,,0.0,20,,,,NORM
10,Suez,2021-12-12,150000,A,90DA,90 Days Delinquent,90,2026-02-23,Platinum Credit Card,200,0,70664.69,78865.33,20644.49,2026-02-13,391.19,M,1962-07-09,National Bank of Egypt,Primary,100102,,33816.85,51,MC-OLD,,,90DA
8,Zagazig,2024-03-20,5000,I,CLSB,Closed by Bank,0,2026-02-28,Cashback Card,200,1000,2254.95,2371.33,1094.16,2026-02-02,434.83,F,1986-01-12,Freelancer,Primary,100103,2026-02-19,0.0,23,,,,CLSB
8,Zagazig,2024-03-20,5000,A,30DD,30 Days Delinquent,30,2026-02-20,Travel Rewards Card,200,1000,3266.29,1256.03,445.68,2026-02-26,781.96,F,1986-01-12,Freelancer,Primary,100103,,2168.04,23,,,,30DD
8,Zagazig,2024-03-20,5000,A,NORM,Normal,0,2026-03-01,Gold Credit Card,200,1000,2094.76,2802.84,445.29,2026-02-22,1359.95,F,1986-01-12,Freelancer,Primary,100103,,0.0,23,,,,NORM
2,Giza,2021-11-07,10000,A,NORM,Normal,0,2026-02-20,Classic Credit Card,500,500,3799.33,5811.1,522.35,2026-02-07,1341.88,M,1996-05-17,Government,Primary,100104,,0.0,52,,,,NORM
2,Giza,2021-11-07,10000,A,NORM,Normal,0,2026-02-17,Cashback Card,500,500,2102.98,7783.64,2971.05,2026-02-09,1474.24,M,1996-05-17,Government,Primary,100104,,0.0,52,,,,NORM
7,Luxor,2021-10-17,200000,A,NORM,Normal,0,2026-02-21,Platinum Credit Card,500,300,173847.18,26021.85,23297.89,2026-02-28,754.22,F,1994-09-27,Orange Egypt,Primary,100105,,0.0,53,MC-OLD,,,NORM
7,Luxor,2021-10-17,200000,I,CNCD,Cancelled,0,2026-03-01,Travel Rewards Card,500,300,61374.83,138369.91,12987.04,2026-02-13,1102.41,F,1994-09-27,Orange Egypt,Primary,100105,,0.0,53,MC-OLD,,,CNCD
6,Assiut,2024-07-14,15000,A,SUSP,Profit Suspended,120,2026-02-22,Cashback Card,500,150,2143.39,12842.46,1807.04,2026-02-13,454.03,M,1963-08-28,IBM Egypt,Primary,100106,,5100.91,19,VISA-OLD,,,SUSP
3,Alexandria,2023-11-27,10000,I,CLSB,Closed by Bank,0,2026-02-25,Classic Credit Card,100,150,7037.83,2673.84,2864.84,2026-02-23,1975.66,F,1990-01-22,Amazon Egypt,Secondary,100107,2026-01-11,0.0,27,VISA-OLD,,,CLSB
4,Mansoura,2019-09-27,10000,A,NEW,New,0,2026-02-28,Classic Credit Card,0,300,5943.87,3972.3,1149.91,2026-01-30,1196.62,M,1966-03-03,Juhayna,Primary,100108,,0.0,78,,,,NEW
4,Mansoura,2019-09-27,10000,A,NORM,Normal,0,2026-02-25,Cashback Card,0,300,-541.35,9326.54,1737.03,2026-02-16,163.91,M,1966-03-03,Juhayna,Primary,100108,,0.0,78,,,,NORM
4,Mansoura,2019-09-27,10000,A,NORM,Normal,0,2026-02-26,Travel Rewards Card,0,300,346.97,9574.59,1555.78,2026-02-13,40.84,M,1966-03-03,Juhayna,Primary,100108,,0.0,78,,,,NORM
3,Alexandria,2019-11-10,100000,A,NORM,Normal,0,2026-02-28,World Elite Card,500,150,36866.75,62841.56,25439.47,2026-02-16,960.92,M,1997-04-16,Orange Egypt,Primary,100109,,0.0,76,VISA-OLD,,,NORM
6,Assiut,2024-05-25,100000,A,30DD,30 Days Delinquent,30,2026-02-21,Platinum Credit Card,100,150,45211.13,54424.32,24978.92,2026-02-12,954.13,M,1990-06-05,Freelancer,Secondary,100110,,50272.42,21,,,,30DD
6,Assiut,2024-05-25,100000,A,NORM,Normal,0,2026-02-19,Travel Rewards Card,100,150,54501.54,45186.32,4836.9,2026-02-27,1736.5,M,1990-06-05,Freelancer,Secondary,100110,,0.0,21,,,,NORM
6,Assiut,2019-02-25,150000,A,NORM,Normal,0,2026-02-16,World Elite Card,100,500,4567.61,145292.81,35573.73,2026-02-01,1975.69,M,1984-11-15,CIB,Secondary,100111,,0.0,85,,,,NORM
6,Assiut,2022-08-27,5000,A,NORM,Normal,0,2026-02-26,Classic Credit Card,0,300,3373.29,1350.26,1492.35,2026-02-11,1782.77,M,1961-03-12,Microsoft Egypt,Primary,100112,,0.0,42,,,,NORM
3,Alexandria,2018-06-06,30000,A,NORM,Normal,0,2026-02-19,Business Credit Card,500,1000,-575.46,29318.91,3657.44,2026-02-03,486.51,M,1966-03-04,Self Employed,Secondary,100113,,0.0,94,,,,NORM
3,Alexandria,2018-06-06,30000,A,FRAD,Fraud,0,2026-02-15,Platinum Credit Card,500,1000,3303.66,26649.28,8829.63,2026-02-09,733.05,M,1966-03-04,Self Employed,Secondary,100113,,0.0,94,,,,FRAD
4,Mansoura,2019-09-05,150000,A,NORM,Normal,0,2026-02-16,World Elite Card,0,0,113831.24,35796.34,4651.01,2026-02-04,1193.37,M,1997-06-15,Military,Primary,100114,,0.0,78,MC-OLD,,,NORM
2,Giza,2023-08-10,200000,A,NEW,New,0,2026-02-27,World Elite Card,0,1000,25762.91,173780.16,5320.8,2026-02-12,1678.36,F,1964-12-21,Ministry of Health,Primary,100115,,0.0,31,VISA-OLD,,,NEW
2,Giza,2022-01-17,10000,A,NORM,Normal,0,2026-02-28,Cashback Card,0,500,7955.93,1688.81,1175.89,2026-02-08,1956.06,F,1983-06-25,Government,Primary,100116,,0.0,50,VISA-OLD,,,NORM
5,Tanta,2018-03-08,50000,A,NORM,Normal,0,2026-03-01,Platinum Credit Card,200,150,-2513.54,47104.66,7493.87,2026-02-08,852.04,M,1993-07-10,National Bank of Egypt,Primary,100117,,0.0,97,,,,NORM
8,Zagazig,2023-05-15,15000,A,NORM,Normal,0,2026-02-26,Gold Credit Card,100,0,1469.27,13189.1,1750.58,2026-02-23,1604.95,M,1991-03-12,Banque Misr,Secondary,100118,,0.0,34,,,,NORM
9,Ismailia,2024-02-03,100000,A,30DD,30 Days Delinquent,30,2026-02-14,World Elite Card,0,300,34267.13,65672.6,18417.61,2026-02-26,1053.77,F,1977-11-11,Talaat Moustafa Group,Primary,100119,,50335.92,25,,,,30DD
7,Luxor,2022-12-07,75000,A,NORM,Normal,0,2026-02-28,Titanium Credit Card,200,0,-4615.31,69960.75,5460.13,2026-02-19,1345.11,F,1993-05-05,Edita Food Industries,Primary,100120,,0.0,39,MC-OLD,,,NORM
7,Luxor,2022-12-07,75000,A,NEW,New,0,2026-02-19,Travel Rewards Card,200,0,51541.64,23272.57,11329.25,2026-02-04,683.49,F,1993-05-05,Edita Food Industries,Primary,100120,,0.0,39,MC-OLD,,,NEW
7,Luxor,2022-12-07,75000,A,NORM,Normal,0,2026-02-26,World Elite Card,200,0,68705.26,5860.95,3445.84,2026-02-07,1701.22,F,1993-05-05,Edita Food Industries,Primary,100120,,0.0,39,MC-OLD,,,NORM
7,Luxor,2022-12-07,75000,A,FRAD,Fraud,0,2026-02-19,Platinum Credit Card,200,0,9653.9,65030.04,17486.9,2026-02-24,1783.95,F,1993-05-05,Edita Food Industries,Primary,100120,,0.0,39,MC-OLD,,,FRAD
9,Ismailia,2021-08-08,10000,A,NORM,Normal,0,2026-02-24,Gold Credit Card,500,150,7491.58,2473.55,968.01,2026-02-09,1761.17,F,1973-03-06,National Bank of Egypt,Primary,100121,,0.0,55,,,,NORM
10,Suez,2021-01-29,5000,A,NORM,Normal,0,2026-02-21,Gold Credit Card,100,0,3380.03,1129.24,1248.11,2026-02-02,1735.29,M,1979-07-06,National Bank of Egypt,Secondary,100122,,0.0,61,VISA-OLD,,,NORM
10,Suez,2021-01-29,5000,I,CLSC,Closed by Customer,0,2026-02-24,Cashback Card,100,0,4249.17,697.68,281.8,2026-02-06,1622.2,M,1979-07-06,National Bank of Egypt,Secondary,100122,2026-01-15,0.0,61,VISA-OLD,,,CLSC
3,Alexandria,2020-08-24,50000,A,NORM,Normal,0,2026-02-21,Platinum Credit Card,200,300,23455.0,26428.36,5370.11,2026-02-09,195.34,F,1963-01-06,IBM Egypt,Primary,100123,,0.0,67,MC-OLD,,,NORM
9,Ismailia,2022-06-19,50000,A,NORM,Normal,0,2026-02-26,Platinum Credit Card,500,1000,35559.42,14314.74,4709.27,2026-02-21,435.26,M,1976-06-17,Talaat Moustafa Group,Primary,100124,,0.0,45,,,,NORM
4,Mansoura,2021-03-15,100000,A,NORM,Normal,0,2026-02-14,World Elite Card,500,0,15447.95,84104.67,17934.47,2026-02-03,1042.63,F,1987-06-12,El Sewedy Electric,Primary,100125,,0.0,60,,VISA-OLD2,,NORM
9,Ismailia,2021-05-13,15000,A,60DA,60 Days Delinquent,60,2026-02-20,Cashback Card,0,150,10708.93,3980.19,1630.63,2026-02-15,1576.52,M,1973-01-09,Orascom,Primary,100126,,6030.2,58,VISA-OLD,,,60DA
9,Ismailia,2021-05-13,15000,A,NORM,Normal,0,2026-02-28,Gold Credit Card,0,150,635.88,14225.34,2530.82,2026-02-05,1498.52,M,1973-01-09,Orascom,Primary,100126,,0.0,58,VISA-OLD,,,NORM
6,Assiut,2024-06-02,50000,A,NEW,New,0,2026-02-23,Platinum Credit Card,200,500,4231.7,45714.49,4929.33,2026-02-13,1891.42,F,1984-11-07,Freelancer,Primary,100127,,0.0,21,VISA-OLD,VISA-OLD2,,NEW
6,Assiut,2024-06-02,50000,I,CLSD,Closed,0,2026-02-23,Travel Rewards Card,200,500,16973.19,32772.7,14444.87,2026-02-26,940.94,F,1984-11-07,Freelancer,Primary,100127,2026-02-16,0.0,21,VISA-OLD,VISA-OLD2,,CLSD
2,Giza,2021-07-22,10000,I,CLSD,Closed,0,2026-02-26,Cashback Card,200,150,3754.62,6006.27,1970.59,2026-02-24,1413.22,M,1965-08-15,Freelancer,Primary,100128,2026-01-30,0.0,56,,,,CLSD
9,Ismailia,2018-08-15,10000,I,CNCD,Cancelled,0,2026-02-24,Classic Credit Card,100,300,6416.65,3493.22,1939.02,2026-02-24,1469.95,F,1998-12-11,Government,Secondary,100129,,0.0,91,,,,CNCD
9,Ismailia,2019-05-28,30000,A,LOST,Lost,0,2026-02-22,Cashback Card,100,1000,-37.19,29654.45,7296.83,2026-01-31,122.66,M,1972-04-23,Military,Primary,100130,,0.0,82,MC-OLD,VISA-OLD2,,LOST
6,Assiut,2024-04-27,5000,A,30DD,30 Days Delinquent,30,2026-03-01,Cashback Card,200,150,789.58,3843.66,141.22,2026-02-19,1088.56,F,1997-10-17,Vodafone Egypt,Primary,100131,,1584.7,22,,,,30DD
9,Ismailia,2021-05-22,100000,A,30DD,30 Days Delinquent,30,2026-02-21,Platinum Credit Card,0,150,22550.41,77315.36,4659.04,2026-02-11,1970.5,F,1972-12-28,Elsewedy Capital,Primary,100132,,18143.59,58,VISA-OLD,,,30DD
9,Ismailia,2021-05-22,100000,A,NORM,Normal,0,2026-02-18,Travel Rewards Card,0,150,62778.36,37099.31,219.69,2026-02-02,1201.85,F,1972-12-28,Elsewedy Capital,Primary,100132,,0.0,58,VISA-OLD,,,NORM
6,Assiut,2019-08-12,50000,A,NORM,Normal,0,2026-02-26,Titanium Credit Card,100,300,13429.46,36123.32,10024.61,2026-02-26,1029.51,M,1987-03-19,Edita Food Industries,Primary,100133,,0.0,79,VISA-OLD,,,NORM
6,Assiut,2019-08-12,50000,A,30DD,30 Days Delinquent,30,2026-02-20,World Elite Card,100,300,46443.42,3348.32,1545.75,2026-02-09,989.99,M,1987-03-19,Edita Food Industries,Primary,100133,,8581.95,79,VISA-OLD,,,30DD
5,Tanta,2020-10-12,15000,A,NORM,Normal,0,2026-02-23,Gold Credit Card,500,150,6991.64,7655.02,2103.56,2026-01-31,639.84,M,1980-03-02,CIB,Secondary,100134,,0.0,65,MC-OLD,,,NORM
